id,project_id,user_id,hours_worked,entry_date
58540,2824,3,1.51,2021-12-30
58541,1009,31,4.81,2021-02-26
58542,3197,34,9.35,2020-03-01
58543,3689,53,5.57,2023-06-14
58544,390,57,3.26,2023-02-10
58545,3852,18,5.88,2021-01-05
58546,1880,72,5.16,2020-04-26
58547,421,36,4.5,2024-08-22
58548,1575,47,7.29,2024-11-08
58549,705,98,2.73,2021-01-25
58550,3605,71,7.77,2024-05-23
58551,3459,65,2.3,2023-03-20
58552,1376,45,6.5,2020-09-05
58553,2321,65,8.9,2023-07-25
58554,3025,43,6.01,2022-04-07
58555,2161,55,3.89,2021-07-27
58556,4157,11,3.63,2022-01-09
58557,1699,86,7.86,2022-03-14
58558,2182,47,9.8,2020-03-07
58559,3655,43,2.14,2024-04-17
58560,1437,46,3.66,2022-11-28
58561,1079,58,4.46,2020-06-23
58562,2534,65,1.48,2022-01-07
58563,508,88,5.45,2022-06-18
58564,263,85,3.86,2020-12-05
58565,473,56,1.51,2020-02-14
58566,3101,95,3.45,2023-10-27
58567,4345,7,3.73,2020-03-17
58568,910,64,4.8,2022-05-22
58569,51,33,6.97,2022-07-17
58570,1390,1,9.05,2020-04-24
58571,3625,48,6.16,2023-11-01
58572,3272,5,4.05,2020-06-20
58573,1841,64,2.77,2023-06-11
58574,271,56,6.24,2024-08-05
58575,1668,82,6.57,2021-06-23
58576,4336,20,1.81,2024-07-01
58577,697,66,8.45,2020-03-15
58578,4606,45,1.98,2021-04-17
58579,4001,59,9.1,2024-08-23
58580,2865,13,9.82,2024-11-20
58581,2972,96,6.01,2025-03-12
58582,3967,42,9.7,2022-05-10
58583,2913,40,9.48,2022-04-30
58584,373,86,3.1,2024-04-12
58585,1349,10,1.35,2025-03-02
58586,2616,14,4.14,2020-11-16
58587,2067,71,3.85,2021-10-24
58588,1657,30,6.79,2024-03-05
58589,2778,25,3.31,2021-04-05
58590,2637,90,3.13,2021-04-02
58591,1669,79,8.05,2024-07-31
58592,972,61,1.72,2023-01-19
58593,2803,26,1.18,2023-06-06
58594,3074,53,7.49,2024-10-10
58595,1491,14,4.62,2022-07-05
58596,3288,40,3.61,2022-09-27
58597,4236,32,5.56,2020-08-22
58598,2429,72,4.39,2023-12-12
58599,1362,70,7.42,2020-03-19
58600,3864,4,1.46,2020-06-28
58601,2116,86,9.37,2024-10-05
58602,2800,97,9.97,2020-06-29
58603,2979,11,3.62,2020-07-25
58604,404,12,5.19,2022-09-13
58605,516,40,8.42,2021-01-08
58606,1486,81,8.13,2022-12-02
58607,3239,79,6.28,2022-03-29
58608,4040,2,6.81,2020-01-06
58609,621,63,3.16,2023-07-05
58610,190,85,9.88,2023-12-11
58611,1028,5,9.92,2024-05-27
58612,2772,90,5.32,2024-10-05
58613,4554,25,5.51,2024-10-07
58614,2518,41,8.02,2024-05-24
58615,2597,55,2.82,2021-12-12
58616,2339,58,8.83,2024-05-03
58617,1697,54,9.84,2023-11-23
58618,4838,86,8.65,2025-03-02
58619,1521,12,9.48,2022-08-17
58620,4152,33,6.0,2021-08-20
58621,3380,22,8.23,2022-02-22
58622,829,92,2.81,2020-02-04
58623,1375,1,6.94,2022-02-06
58624,993,6,5.76,2021-08-10
58625,1551,3,2.37,2022-04-17
58626,1837,23,9.36,2021-07-02
58627,3947,35,7.38,2024-12-29
58628,4055,43,6.91,2023-02-14
58629,2606,17,3.93,2022-09-08
58630,4164,75,3.91,2021-10-04
58631,2214,19,6.44,2023-04-24
58632,1009,49,6.8,2021-06-16
58633,1590,54,7.3,2024-05-06
58634,579,47,3.48,2025-01-31
58635,273,99,9.09,2024-03-12
58636,2150,39,4.56,2020-09-28
58637,3493,84,4.52,2023-02-12
58638,4337,20,5.61,2020-08-18
58639,2655,51,9.33,2023-05-21
58640,3324,12,5.7,2021-05-06
58641,2725,76,2.94,2020-06-27
58642,4407,61,7.27,2020-03-23
58643,2582,51,1.92,2023-05-25
58644,629,2,8.39,2024-10-02
58645,3667,47,1.83,2023-09-15
58646,3489,95,1.35,2022-03-01
58647,964,99,2.54,2024-08-19
58648,1711,13,1.19,2024-08-15
58649,3076,15,6.53,2023-01-07
58650,4438,76,4.65,2024-03-06
58651,3726,95,7.29,2020-03-31
58652,4083,63,1.27,2024-12-29
58653,433,73,9.62,2021-06-03
58654,4500,26,9.69,2020-06-28
58655,3498,45,1.0,2022-08-08
58656,3086,68,1.91,2021-07-31
58657,881,81,2.97,2023-02-26
58658,2880,1,3.3,2022-06-25
58659,2202,72,4.55,2020-07-08
58660,3337,87,1.11,2023-02-22
58661,2565,9,7.11,2024-03-02
58662,4510,39,7.96,2022-05-01
58663,2470,76,1.64,2022-04-08
58664,4556,91,9.05,2024-09-06
58665,4152,62,7.34,2024-11-23
58666,1324,95,3.57,2024-11-11
58667,1229,86,4.39,2024-06-08
58668,1150,71,5.67,2024-08-15
58669,548,13,2.12,2021-11-03
58670,4938,56,6.56,2024-02-11
58671,4204,64,9.83,2021-03-08
58672,4700,8,4.6,2020-11-27
58673,4347,65,5.7,2023-08-22
58674,1834,47,1.23,2020-03-16
58675,2340,83,5.02,2025-02-07
58676,4512,56,1.42,2022-12-14
58677,900,55,2.08,2022-12-10
58678,1522,86,3.72,2022-07-23
58679,3701,13,1.58,2025-01-02
58680,1679,47,4.33,2023-03-03
58681,1071,75,3.28,2022-04-23
58682,3765,72,4.96,2020-03-10
58683,1883,47,3.76,2023-07-20
58684,3142,48,8.95,2020-04-16
58685,2990,60,7.03,2023-02-22
58686,694,65,8.83,2022-12-14
58687,2894,14,9.41,2020-12-18
58688,3475,63,8.22,2021-01-05
58689,4048,80,4.97,2020-01-07
58690,2148,97,3.74,2021-03-15
58691,1448,51,1.26,2022-08-16
58692,36,51,3.19,2022-07-22
58693,338,4,6.44,2023-05-31
58694,4579,8,2.29,2021-03-20
58695,2516,100,8.62,2024-04-21
58696,3121,73,5.73,2023-01-15
58697,2676,68,1.15,2024-06-18
58698,828,14,3.45,2020-03-24
58699,197,94,6.87,2024-03-02
58700,754,53,2.57,2022-09-21
58701,991,54,1.07,2024-12-01
58702,1838,21,2.44,2023-05-31
58703,1004,92,7.45,2023-01-26
58704,3527,85,5.45,2023-01-24
58705,992,69,3.96,2021-07-17
58706,2782,70,8.82,2020-01-03
58707,126,67,1.6,2020-09-09
58708,4662,88,3.38,2020-02-10
58709,2435,45,1.02,2021-07-25
58710,691,51,7.06,2020-06-07
58711,272,86,5.07,2021-03-24
58712,4005,20,4.13,2024-01-01
58713,2985,98,8.71,2024-04-09
58714,1414,77,6.06,2024-09-28
58715,1726,21,7.22,2022-07-24
58716,288,9,3.89,2020-06-20
58717,3491,19,1.27,2020-01-29
58718,2098,14,1.62,2022-03-22
58719,3443,6,2.31,2021-05-30
58720,1229,99,9.92,2020-06-17
58721,865,75,2.56,2024-06-12
58722,2519,37,9.24,2022-05-28
58723,2741,82,4.07,2023-02-07
58724,549,90,9.76,2023-09-04
58725,2430,7,8.94,2021-02-12
58726,4314,35,3.68,2022-11-12
58727,2416,34,9.43,2020-04-28
58728,3394,26,2.45,2024-03-03
58729,2537,13,7.87,2023-08-23
58730,553,7,1.35,2022-05-04
58731,4766,54,1.95,2021-09-24
58732,2926,61,2.1,2020-02-05
58733,961,64,6.34,2020-12-14
58734,2325,85,4.17,2024-07-29
58735,4810,69,2.28,2020-07-19
58736,2333,80,6.39,2022-03-13
58737,4369,72,3.01,2022-12-15
58738,1123,30,2.93,2020-08-08
58739,953,74,3.96,2025-02-13
58740,3923,28,1.53,2021-07-10
58741,4846,62,1.03,2023-07-20
58742,2583,37,3.89,2024-06-24
58743,149,15,2.0,2023-04-18
58744,539,44,8.05,2023-10-31
58745,939,56,9.15,2020-11-15
58746,4485,51,7.71,2022-03-19
58747,2241,98,1.63,2024-07-30
58748,3903,65,1.88,2023-01-17
58749,310,32,7.98,2020-09-03
58750,4537,96,2.26,2021-12-21
58751,2178,89,4.15,2023-06-02
58752,2456,50,6.06,2023-01-06
58753,2661,57,2.82,2024-11-02
58754,2908,74,1.44,2024-02-21
58755,4433,12,9.97,2023-12-09
58756,2986,90,7.44,2024-09-04
58757,1938,10,4.06,2024-05-11
58758,3117,4,6.6,2021-12-19
58759,4334,60,2.74,2020-09-29
58760,4614,62,8.33,2023-08-01
58761,1394,10,3.56,2023-02-20
58762,974,84,2.8,2023-10-06
58763,2383,9,1.65,2023-11-02
58764,2849,98,4.82,2024-05-29
58765,2073,26,4.96,2024-10-28
58766,3848,66,7.68,2024-10-04
58767,4850,9,8.73,2021-01-28
58768,2371,93,9.38,2021-02-03
58769,3338,70,4.78,2021-02-07
58770,3541,21,8.59,2021-03-29
58771,3615,91,3.02,2023-06-13
58772,4524,92,1.26,2022-12-30
58773,4352,27,4.87,2021-10-16
58774,3897,78,7.49,2023-02-23
58775,3411,56,9.63,2022-07-15
58776,4683,64,6.48,2023-10-20
58777,288,29,3.13,2023-06-14
58778,4683,62,5.3,2024-04-05
58779,4358,29,6.19,2024-01-26
58780,4725,79,3.59,2020-04-30
58781,2581,59,8.12,2021-01-31
58782,2111,10,7.02,2020-08-31
58783,272,8,1.86,2023-09-07
58784,1456,59,5.88,2020-03-17
58785,4409,7,5.25,2021-09-24
58786,1985,69,7.38,2020-09-01
58787,1115,99,8.37,2022-09-18
58788,2447,40,7.15,2021-03-17
58789,3548,98,9.76,2022-04-10
58790,2932,99,2.57,2020-01-07
58791,11,93,9.4,2024-08-01
58792,586,86,7.23,2024-07-13
58793,2817,92,1.07,2024-01-03
58794,2925,8,4.4,2022-04-28
58795,3984,68,5.74,2020-10-15
58796,66,62,7.3,2021-10-02
58797,3483,10,6.72,2021-04-08
58798,1560,35,3.94,2024-11-15
58799,145,75,2.16,2022-09-15
58800,4188,12,4.91,2024-01-31
58801,3143,75,9.48,2021-05-12
58802,1473,13,6.16,2020-11-06
58803,4258,55,8.32,2020-12-22
58804,4087,49,9.65,2022-04-17
58805,1572,82,8.92,2024-12-09
58806,10,10,8.21,2021-03-03
58807,438,61,5.0,2020-02-14
58808,2383,68,2.05,2022-12-30
58809,275,42,7.26,2020-02-03
58810,409,2,9.11,2025-02-13
58811,2007,78,6.42,2023-06-18
58812,848,23,8.18,2023-04-29
58813,658,86,4.51,2021-08-12
58814,1158,68,1.8,2020-03-12
58815,3200,75,3.34,2022-07-17
58816,2298,34,3.99,2023-03-09
58817,3323,39,4.66,2020-08-31
58818,1818,49,3.99,2020-07-03
58819,1246,63,5.02,2025-02-02
58820,184,56,6.69,2023-01-26
58821,923,12,2.93,2020-05-15
58822,2682,70,6.15,2020-10-17
58823,4987,44,1.94,2020-08-18
58824,1512,78,4.08,2024-02-01
58825,1785,25,8.09,2023-07-24
58826,3507,42,2.67,2025-01-20
58827,809,71,3.05,2022-04-17
58828,3694,18,5.2,2020-04-29
58829,770,94,1.82,2024-03-27
58830,1335,45,7.02,2022-12-19
58831,1241,17,1.29,2022-03-26
58832,1169,35,6.4,2023-02-11
58833,4615,30,1.95,2022-03-14
58834,2812,3,7.13,2020-04-26
58835,205,47,9.32,2023-04-02
58836,2344,25,8.19,2021-04-28
58837,3028,7,4.04,2025-01-12
58838,3648,69,7.47,2022-07-30
58839,5000,1,4.19,2023-02-03
58840,1973,9,7.01,2024-05-29
58841,3778,77,3.01,2020-12-13
58842,1292,80,3.61,2021-08-29
58843,445,40,3.63,2020-03-30
58844,3296,17,1.87,2022-10-06
58845,4359,38,1.29,2023-09-19
58846,1669,9,1.84,2022-11-20
58847,3080,99,2.65,2021-11-28
58848,4861,54,7.02,2025-01-23
58849,566,92,6.99,2023-09-10
58850,1230,91,6.25,2021-09-23
58851,1343,22,8.53,2022-08-01
58852,4566,53,7.35,2020-04-12
58853,2760,37,1.53,2020-03-16
58854,3484,77,6.65,2023-07-01
58855,4699,33,3.0,2023-08-12
58856,4921,35,5.94,2023-03-06
58857,704,70,1.59,2024-04-20
58858,4710,12,4.85,2023-06-26
58859,2588,35,5.88,2023-05-26
58860,965,65,7.18,2022-06-29
58861,4135,68,3.84,2021-08-07
58862,1876,34,4.75,2021-05-25
58863,73,36,9.61,2020-01-05
58864,3890,86,3.22,2021-04-21
58865,4226,64,1.4,2021-12-08
58866,533,33,5.19,2021-06-10
58867,2697,2,4.97,2020-01-17
58868,1109,68,5.55,2024-09-18
58869,1286,38,9.02,2021-04-05
58870,4105,37,4.75,2020-05-31
58871,121,84,4.77,2023-07-15
58872,263,35,2.54,2022-05-28
58873,2042,92,3.27,2022-07-24
58874,3552,44,3.3,2021-07-09
58875,1409,36,9.78,2023-07-11
58876,977,66,3.31,2024-08-05
58877,2449,86,7.8,2024-05-28
58878,1017,98,7.82,2020-10-28
58879,3112,64,8.25,2021-04-10
58880,2639,80,9.1,2020-01-20
58881,2340,77,8.85,2020-10-14
58882,2471,83,9.57,2022-12-13
58883,3068,41,8.14,2021-09-17
58884,1688,100,5.34,2021-12-29
58885,3847,92,6.34,2022-12-22
58886,12,48,3.96,2023-06-06
58887,1229,68,9.26,2020-10-06
58888,3520,24,6.43,2021-01-16
58889,2453,8,9.95,2020-03-07
58890,1345,54,9.16,2022-03-10
58891,2360,79,4.8,2024-10-04
58892,1262,58,1.0,2022-02-11
58893,2522,6,9.3,2025-01-14
58894,4764,74,3.18,2023-01-16
58895,4759,13,4.55,2023-04-23
58896,3336,51,2.52,2022-03-14
58897,1428,46,7.22,2021-01-21
58898,4398,4,2.04,2022-08-09
58899,3497,4,3.09,2024-09-08
58900,791,26,4.35,2021-10-31
58901,3645,11,3.91,2024-12-01
58902,2876,10,3.43,2021-09-02
58903,3034,22,5.49,2021-11-03
58904,3559,40,2.4,2020-01-30
58905,3050,85,2.47,2021-07-02
58906,789,8,1.39,2021-08-16
58907,106,70,5.16,2021-04-30
58908,4737,24,9.19,2022-08-21
58909,3062,90,7.78,2021-02-19
58910,4888,88,7.81,2024-10-06
58911,3965,36,7.3,2020-10-04
58912,1258,15,9.43,2023-12-20
58913,4259,69,8.2,2020-08-24
58914,2725,70,8.48,2023-09-17
58915,4934,99,6.48,2021-08-16
58916,3308,16,3.0,2023-05-28
58917,1107,17,8.49,2021-05-15
58918,403,95,3.51,2024-06-13
58919,1443,50,4.15,2020-11-04
58920,3989,81,7.51,2024-04-22
58921,3222,25,8.14,2022-08-15
58922,3085,55,6.7,2023-07-17
58923,1252,56,3.57,2022-01-11
58924,4999,9,9.56,2022-12-08
58925,2283,56,8.31,2024-08-03
58926,2696,41,2.05,2023-01-31
58927,236,28,8.09,2025-02-18
58928,1297,51,4.03,2023-07-19
58929,762,36,1.12,2024-06-08
58930,139,80,6.65,2022-01-28
58931,3378,96,6.5,2024-12-14
58932,3950,19,3.92,2024-07-03
58933,27,14,1.25,2022-04-04
58934,3286,52,5.93,2022-07-28
58935,3673,77,7.29,2022-09-05
58936,3666,2,3.64,2024-06-07
58937,106,64,2.78,2023-05-17
58938,4276,59,8.62,2024-12-21
58939,628,12,4.31,2020-10-31
58940,2872,71,4.66,2024-09-07
58941,327,33,7.26,2023-01-12
58942,3885,55,5.03,2024-05-25
58943,865,67,5.92,2024-07-29
58944,597,14,3.81,2021-11-19
58945,1185,84,9.14,2023-06-17
58946,743,39,4.22,2025-01-11
58947,2812,57,1.11,2021-10-21
58948,2259,40,3.97,2024-02-11
58949,3072,96,7.32,2021-11-20
58950,419,8,7.68,2023-12-31
58951,1310,11,3.28,2023-12-16
58952,143,85,8.8,2023-07-01
58953,1458,55,6.81,2023-09-05
58954,4600,99,3.13,2024-09-26
58955,3119,18,8.16,2023-08-05
58956,18,77,9.27,2024-08-25
58957,3495,3,4.61,2022-07-20
58958,2093,21,3.32,2024-10-04
58959,1868,34,3.51,2024-07-22
58960,1399,53,3.55,2024-06-04
58961,986,25,5.65,2021-03-19
58962,1714,73,5.93,2022-01-01
58963,655,89,3.1,2023-02-12
58964,334,29,4.62,2020-09-27
58965,2128,5,2.4,2023-05-27
58966,1050,41,9.16,2022-08-10
58967,4804,9,1.68,2020-11-10
58968,2687,64,2.49,2021-11-28
58969,3458,25,5.3,2024-06-17
58970,3145,57,7.83,2023-04-07
58971,4561,50,6.55,2025-02-18
58972,3482,71,7.1,2021-10-28
58973,3709,73,1.79,2025-01-30
58974,4842,55,7.13,2023-06-05
58975,3456,18,4.8,2020-02-07
58976,4918,4,8.94,2022-07-11
58977,2471,14,5.6,2022-08-12
58978,4062,39,4.67,2022-10-22
58979,2694,81,1.3,2024-11-03
58980,140,64,5.33,2021-11-06
58981,1999,58,1.73,2023-07-22
58982,4653,99,5.08,2024-06-13
58983,4131,88,3.73,2022-06-23
58984,4040,86,8.16,2024-03-25
58985,2579,88,1.48,2022-01-27
58986,3619,83,1.02,2024-02-23
58987,754,63,5.91,2022-02-04
58988,1877,55,9.17,2023-04-22
58989,4549,52,6.27,2021-02-18
58990,2600,51,1.52,2021-04-02
58991,966,77,2.2,2021-06-04
58992,1171,69,4.12,2023-11-30
58993,1254,74,2.3,2020-05-18
58994,1039,75,9.92,2020-03-27
58995,4739,88,6.21,2023-05-20
58996,4351,98,2.27,2024-05-19
58997,4250,65,2.96,2022-10-20
58998,1672,31,1.94,2020-02-06
58999,335,58,3.48,2021-05-15
59000,1493,35,9.92,2024-07-02
59001,2117,24,6.76,2024-11-09
59002,4598,4,1.4,2023-01-02
59003,1151,2,2.69,2023-06-27
59004,4259,44,9.39,2020-12-12
59005,1136,39,4.63,2021-03-30
59006,2457,1,1.13,2022-05-14
59007,1836,14,8.15,2022-03-22
59008,3061,13,8.85,2022-08-21
59009,2119,73,3.07,2020-09-03
59010,3085,53,2.37,2022-01-13
59011,2075,56,7.93,2024-03-30
59012,2410,38,8.42,2022-05-24
59013,3838,22,9.96,2024-08-08
59014,2770,40,9.93,2023-05-02
59015,3827,34,7.19,2024-03-24
59016,2291,86,6.33,2022-09-14
59017,2088,79,3.07,2022-05-20
59018,3542,52,2.69,2023-04-06
59019,3051,65,6.19,2024-06-19
59020,2179,16,8.98,2021-05-06
59021,3226,39,4.87,2022-03-21
59022,1911,41,3.93,2022-02-15
59023,1224,58,9.21,2020-11-16
59024,1575,75,9.38,2022-09-12
59025,949,90,7.79,2023-01-07
59026,3811,99,6.79,2023-09-18
59027,2372,55,1.77,2021-06-24
59028,1001,71,3.72,2021-12-28
59029,974,38,3.29,2025-01-04
59030,4375,39,4.58,2020-06-14
59031,1299,47,5.62,2023-01-29
59032,3636,21,1.42,2020-04-24
59033,2106,77,1.29,2020-09-27
59034,1062,69,3.11,2021-10-29
59035,4191,27,6.02,2020-02-26
59036,4381,67,4.13,2023-04-25
59037,3247,18,5.88,2022-01-17
59038,2258,70,8.26,2020-12-17
59039,4555,100,3.92,2020-03-16
59040,4474,4,5.63,2020-11-26
59041,3671,81,5.67,2020-01-08
59042,528,38,8.76,2025-01-15
59043,4490,73,4.19,2022-08-10
59044,3416,21,1.3,2020-03-04
59045,2826,2,5.88,2023-03-29
59046,4540,84,8.97,2024-02-02
59047,42,13,9.07,2024-01-23
59048,4357,45,3.19,2022-01-28
59049,369,6,1.77,2023-09-14
59050,3899,69,4.33,2020-06-04
59051,3733,98,9.39,2020-03-16
59052,2075,27,4.01,2023-05-08
59053,4488,95,2.75,2023-11-20
59054,4682,98,1.68,2025-03-15
59055,772,12,4.44,2022-04-30
59056,3432,25,3.05,2021-10-23
59057,1152,12,9.89,2023-07-28
59058,47,23,9.58,2024-08-27
59059,1398,44,6.73,2022-06-11
59060,1161,20,1.54,2024-03-11
59061,412,29,2.4,2023-03-19
59062,2328,22,5.41,2024-04-13
59063,1729,99,3.43,2021-01-29
59064,4098,73,3.8,2024-01-24
59065,4004,33,8.29,2020-09-12
59066,2605,83,1.7,2021-09-12
59067,2070,61,3.17,2024-01-19
59068,4273,56,2.52,2023-11-15
59069,2641,41,1.36,2023-05-18
59070,1416,85,9.69,2022-10-26
59071,4971,10,5.37,2023-12-31
59072,3955,31,1.09,2023-06-04
59073,1598,71,1.31,2020-07-20
59074,4819,54,1.64,2022-01-08
59075,4008,66,2.96,2023-03-11
59076,4720,100,5.96,2021-04-20
59077,1784,93,4.55,2023-07-18
59078,2700,16,1.76,2021-11-12
59079,4381,56,2.85,2020-04-24
59080,701,37,5.76,2023-02-25
59081,2015,53,2.98,2023-06-05
59082,1792,57,3.82,2020-01-17
59083,3861,68,3.39,2022-10-06
59084,3085,82,4.22,2022-10-06
59085,4221,18,7.3,2020-05-01
59086,1609,97,2.49,2024-09-08
59087,102,74,1.75,2023-02-06
59088,1524,98,5.1,2023-09-24
59089,4767,80,1.26,2025-01-29
59090,4208,70,9.71,2020-08-04
59091,2273,66,8.81,2021-12-07
59092,4109,1,5.07,2022-06-03
59093,2866,93,3.11,2021-09-07
59094,4164,75,4.08,2025-01-10
59095,2406,2,6.05,2021-02-28
59096,4534,9,3.05,2021-03-07
59097,1813,9,5.46,2021-01-24
59098,3372,98,6.8,2023-09-12
59099,2176,50,1.37,2021-05-20
59100,665,51,7.59,2022-11-08
59101,3974,60,1.22,2023-12-04
59102,2301,15,8.12,2022-12-05
59103,1392,15,1.6,2024-09-08
59104,1858,2,9.38,2022-03-28
59105,3007,9,2.9,2021-09-17
59106,3671,55,8.27,2021-07-27
59107,2617,49,9.78,2021-09-03
59108,4196,30,7.98,2021-12-28
59109,911,75,8.51,2020-01-20
59110,1956,16,5.38,2023-01-21
59111,2669,100,7.05,2022-02-18
59112,2586,70,4.02,2021-11-28
59113,724,31,3.84,2024-01-01
59114,80,1,2.7,2024-07-22
59115,3666,98,5.32,2021-10-28
59116,4353,32,7.08,2025-03-01
59117,4028,55,9.99,2024-09-15
59118,2109,95,4.86,2021-02-10
59119,2215,27,1.96,2024-01-14
59120,385,37,4.42,2024-10-11
59121,1730,88,4.97,2023-01-01
59122,3054,72,2.64,2023-06-04
59123,445,49,7.44,2023-11-12
59124,3041,8,6.58,2021-11-27
59125,4711,20,8.29,2024-12-14
59126,3212,93,4.46,2022-09-15
59127,2678,66,2.11,2023-10-16
59128,4321,40,7.85,2025-02-04
59129,3821,80,3.35,2021-11-05
59130,649,81,1.79,2023-07-28
59131,3944,55,9.93,2022-10-17
59132,4049,22,1.63,2020-07-18
59133,1817,87,1.16,2021-09-07
59134,2250,83,9.24,2023-02-15
59135,4530,82,7.91,2025-03-26
59136,2515,34,9.23,2025-02-21
59137,4351,40,3.92,2020-01-26
59138,1690,77,9.25,2023-05-04
59139,4221,32,1.66,2020-03-11
59140,287,3,4.94,2020-07-19
59141,357,96,1.75,2024-07-30
59142,1197,13,4.6,2024-10-25
59143,618,37,1.23,2021-11-04
59144,2934,72,8.18,2020-08-31
59145,4598,35,9.35,2022-10-16
59146,4207,33,9.77,2021-01-25
59147,2798,26,4.4,2023-05-26
59148,3568,18,6.09,2024-05-08
59149,2640,32,2.3,2021-05-13
59150,3976,3,7.69,2024-05-19
59151,3671,56,5.07,2021-09-18
59152,97,26,6.13,2025-02-02
59153,3582,97,7.57,2024-03-09
59154,250,10,8.86,2023-11-14
59155,1318,61,4.06,2024-11-25
59156,4655,10,8.63,2023-07-22
59157,2053,28,7.86,2024-10-05
59158,4746,1,3.1,2024-04-12
59159,4287,93,1.73,2021-11-21
59160,2090,13,1.62,2022-11-27
59161,1428,11,9.25,2021-05-25
59162,2905,26,8.78,2020-11-01
59163,946,40,5.77,2023-04-24
59164,4743,21,3.37,2023-12-20
59165,412,11,2.63,2022-04-22
59166,3756,56,2.23,2024-07-18
59167,630,85,5.1,2025-01-07
59168,3348,86,1.7,2022-09-14
59169,77,41,6.3,2024-03-08
59170,2158,68,2.52,2021-12-13
59171,4821,61,9.58,2022-09-13
59172,445,15,7.65,2023-02-20
59173,62,99,7.54,2021-12-29
59174,1861,62,9.89,2024-09-11
59175,2116,35,8.19,2022-12-17
59176,2080,40,6.52,2020-07-21
59177,3769,61,5.19,2021-11-27
59178,3357,21,8.71,2023-10-07
59179,3841,86,2.6,2021-05-20
59180,466,27,8.7,2020-10-11
59181,1972,27,6.11,2023-05-02
59182,2496,34,2.44,2024-04-09
59183,3193,39,2.24,2023-02-17
59184,1909,16,7.19,2021-11-23
59185,1974,41,5.08,2023-12-08
59186,1136,86,9.84,2022-05-16
59187,3437,50,2.98,2023-12-18
59188,4920,39,4.85,2022-04-15
59189,3025,88,8.56,2021-09-28
59190,1898,49,2.11,2025-01-27
59191,3155,21,9.05,2022-09-06
59192,1015,93,8.92,2024-05-30
59193,991,14,6.33,2025-03-20
59194,1820,56,9.48,2023-03-05
59195,2049,19,3.69,2023-11-21
59196,3270,23,9.88,2024-04-13
59197,3611,16,3.97,2023-08-04
59198,4687,63,9.61,2020-07-04
59199,1718,3,8.59,2024-05-14
59200,4371,44,1.72,2024-03-12
59201,436,60,4.17,2021-04-17
59202,1909,31,8.96,2020-02-29
59203,2904,82,9.03,2023-07-11
59204,791,68,1.77,2020-01-05
59205,3781,25,5.51,2023-01-24
59206,3773,34,3.61,2023-05-07
59207,1431,85,3.53,2022-10-29
59208,666,71,2.52,2024-01-04
59209,626,10,1.75,2020-06-18
59210,3888,17,1.53,2020-12-28
59211,3537,21,3.02,2024-01-10
59212,2178,68,6.69,2020-08-15
59213,4658,16,1.92,2021-09-13
59214,4967,63,3.23,2020-03-31
59215,3254,82,6.31,2021-11-02
59216,3010,89,9.03,2023-12-28
59217,189,88,2.94,2024-08-24
59218,84,67,6.64,2020-08-11
59219,1283,9,5.12,2021-03-14
59220,2481,90,2.96,2022-04-13
59221,4607,59,5.43,2022-06-22
59222,2665,67,9.35,2020-04-28
59223,2689,50,1.94,2024-09-16
59224,1712,4,6.97,2022-04-17
59225,3207,63,7.7,2023-04-24
59226,2294,71,3.17,2023-08-09
59227,1743,14,7.31,2021-11-07
59228,911,91,3.29,2023-07-27
59229,3463,55,3.47,2020-04-20
59230,4654,18,3.11,2020-06-29
59231,2745,83,2.7,2024-03-23
59232,4923,29,1.32,2024-09-27
59233,4143,47,7.7,2024-07-17
59234,385,58,1.24,2021-11-24
59235,2191,54,6.28,2020-08-25
59236,4689,73,1.85,2025-01-08
59237,2166,49,1.78,2024-05-06
59238,1947,1,5.75,2024-04-20
59239,2626,29,2.07,2020-07-18
59240,2898,92,2.34,2024-04-09
59241,3468,95,4.66,2020-09-10
59242,502,40,2.1,2024-05-02
59243,970,51,5.48,2020-12-25
59244,3662,91,8.52,2021-12-10
59245,2136,91,8.57,2020-01-22
59246,3351,73,9.97,2022-09-20
59247,2880,61,1.11,2020-08-21
59248,2633,10,9.83,2023-08-26
59249,3734,36,2.9,2024-05-10
59250,1262,18,6.14,2023-08-22
59251,484,18,4.98,2020-02-02
59252,554,56,3.17,2022-05-30
59253,2824,23,1.02,2024-11-14
59254,3557,87,6.57,2022-07-30
59255,2976,23,2.48,2022-04-18
59256,1200,22,4.55,2023-05-22
59257,1221,92,5.65,2020-12-26
59258,843,20,1.22,2025-01-02
59259,722,56,3.43,2025-03-19
59260,2214,86,4.65,2020-09-02
59261,3301,84,5.76,2023-05-17
59262,4624,13,1.44,2023-01-08
59263,1455,16,6.06,2024-11-05
59264,2306,64,7.12,2020-04-17
59265,3850,83,3.06,2024-07-20
59266,4858,66,6.44,2022-06-27
59267,3531,56,9.67,2024-11-26
59268,3722,76,7.14,2021-06-11
